rank,term,bucket,severity,ov,wc,term_ok,infographic_url,reason,ocr_preview
351,Whey,bad,0.9462,0.1538,16,true,/infographics/whey.png,"low_content_or_overlap(wc=16,ov=0.15)","oy Whey 5 O 72) Tite let En) Whey is the lukrid. =) 4 . — frove Bnedtteriining © Q urls and nnagwysica and ¢ cinstorer. wan. sowem. Witey ommooits, minerals. and cone Hs."
352,Bottling,bad,0.9462,0.1538,17,true,/infographics/bottling.png,"low_content_or_overlap(wc=17,ov=0.15)","=~ Bottling / batnty/ Brovitet a ilve wage conial warsing conse — ftigd acur and nardamnee sorme contaeritul red, conmer and clatute conditions."
353,Saison,bad,0.9462,0.1538,17,true,/infographics/saison.png,"low_content_or_overlap(wc=17,ov=0.15)","\ / — 3 )- [5 Saison (2wwipulz) Separt o a highly phoarens-en of sew on that teetn Soyse ji papinn Savebiian AAA K your, catisarc one d.acy expnsscer them."
354,Botrytis,bad,0.8462,0.1538,18,true,/infographics/botrytis.png,"low_content_or_overlap(wc=18,ov=0.15)","7 = Botrytis NL = 7 (bon- I8-1-65) 7 a) 9 Nable -of caused 2A )Z byprecaral canires A, KN find aitrs duise mer J . ) excuee and indsathv [ <<) anorment daiftrie - and erernato compf:"
355,Brett,bad,0.8462,0.1538,18,true,/infographics/brett.png,"low_content_or_overlap(wc=18,ov=0.15)",K Bo Brett : A (bret) Breti is shorthc Ce : for berncchemy when lust cann Bh © goirrtt iked cor 222 bater dicmy. 9) fealwvy fastrca: Oo or funky ferme
356,Catuai,bad,0.8462,0.1538,18,true,/infographics/catuai.png,"low_content_or_overlap(wc=18,ov=0.15)","=D - £NS=, Catuai | Kol Mup 4) A hylond of Wontes Noso ant ee Caiitars triod hoc proarestiins, ‘tel pnuitttione tand — mtldled protenn in many growing"
357,Ester Profile,bad,0.8462,0.1538,19,true,/infographics/ester-profile.png,"low_content_or_overlap(wc=19,ov=0.15)",i { Ester Profile 7g [reson you lil] fnlec you'he a the 2) nodlinevs scontoed's \ = pacdoldiop ntation= nanual bxreoy for ecoupesn and. wwr.ouléine «haning IN avasaanr nt] condsorplecity.
358,Pellicle,bad,0.8462,0.1538,19,true,/infographics/pellicle.png,"low_content_or_overlap(wc=19,ov=0.15)","Pellicle RIN / pelinal/ The teblicay cellvlose ifour und lboctrino ine fbraiee sihare aar- piquie ntessottler er cedot, und boctaria build stractare."
359,Amarone,bad,0.8462,0.1538,20,true,/infographics/amarone.png,"low_content_or_overlap(wc=20,ov=0.15)",Amarone / 2nmortouhe/ Dry poairertal jnef wihite ard Véatorls eapp sfarn peliizls thisék phens catau yonusxre theil leita extract ond arcctic
360,Foaming,bad,0.9333,0.1667,13,true,/infographics/foaming.png,"low_content_or_overlap(wc=13,ov=0.17)","3 Foaming + mrarting in the a se w= Ahense, nume of us = i and nphieiabls o Fi |) vounve lusteor and 0 I banngy. snotosk © pO menak, ans! push. 0 0 presentation."
361,Heat Spike,bad,0.9333,0.1667,13,true,/infographics/heat-spike.png,"low_content_or_overlap(wc=13,ov=0.17)",| O- Heat eh ik Spike (h213p1l) A sudoen high. aneernstuen srgrs in chrerine or wvematitation.com disntaribamzonsr arematic rerention
362,Theanine,bad,1.1833,0.1667,13,false,/infographics/theanine.png,term_not_detected,"[ Theanir (q liN'aninl 7 Thcearrincis an antino acid in | \ eaear:oese lh sreecnrass,cor ly charasten and smoother, leos"
